43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 
29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 
61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 
4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 
21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 
65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 
69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 
73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 
59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 
76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 
38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 
56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 
26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 
79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 
24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 
64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 
71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 
1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 
78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 
62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 
57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 
35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 
14, 77, 46, 53, 5, 60, 13, 65, 24, 50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 
50, 49, 9, 17, 34, 80, 39, 28, 69, 64, 48, 12, 47, 58, 22, 36, 32, 73, 71, 54, 74, 2, 37, 45, 20, 27, 59, 1, 15, 25, 67, 33, 19, 51, 43, 76, 78, 10, 6, 18, 30, 70, 8, 29, 38, 62, 7, 44, 16, 81, 11, 55, 61, 56, 57, 42, 40, 23, 31, 52, 63, 4, 26, 35, 75, 41, 72, 68, 66, 3, 21, 79, 14, 77, 46, 53, 5, 60, 13, 65, 24, 
